100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,5,5,5,5,5,6,6,7,7,8,10,11,11,12,12,13,19,19,21,24,27,34,41,55,78,117,210,402,792,1596,3209,6399
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6,8,8,9,9,9,10,13,14,14,15,15,20,22,27,30,31,36,44,52,75,103,166,300,581,1121,2242,4459,8911
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,5,5,5,7,7,7,7,8,9,10,11,12,13,16,18,21,22,26,28,38,46,68,106,192,371,731,1471,2933,5813
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,5,5,6,6,7,7,8,8,8,8,9,9,10,10,11,12,13,13,13,16,18,19,20,20,21,25,28,29,32,36,37,45,51,56,65,71,84,97,117,157,224,331,597,1177,2324,4601,9142,18243
100,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,7,7,8,8,8,9,9,9,9,9,9,10,10,12,12,14,14,16,16,16,18,23,24,24,24,28,31,33,34,39,44,47,51,57,64,76,85,102,121,149,193,270,420,742,1435,2832,5733,11515,23025
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,5,5,5,7,7,7,8,9,10,10,12,12,15,18,19,23,25,30,33,36,47,76,120,215,421,836,1698,3391,6756
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,8,9,10,10,10,11,12,13,14,18,20,21,23,25,26,29,42,50,64,93,155,283,523,1028,2083,4116,8223
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,5,5,5,5,5,6,7,8,8,8,8,9,9,10,10,12,12,12,13,14,15,17,18,20,20,23,27,27,32,38,41,46,53,60,78,94,136,238,414,819,1586,3186,6353,12654
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,6,6,6,6,7,8,8,8,8,8,10,10,10,10,11,12,12,14,15,16,17,18,20,21,21,23,24,26,31,34,40,42,46,53,57,73,82,100,116,149,219,348,629,1201,2346,4650,9256,18488
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,5,5,5,5,5,6,6,6,6,6,6,7,7,7,7,7,7,7,10,11,11,11,11,11,12,12,13,14,14,14,15,19,20,21,22,23,25,31,33,36,38,40,50,55,63,75,83,96,121,152,220,348,629,1224,2440,4853,9672,19261
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,7,8,8,8,9,9,9,10,10,12,15,15,17,18,20,21,21,22,22,27,29,34,40,41,42,48,52,63,69,82,101,124,153,228,356,638,1220,2425,4836,9651,19258
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,5,5,5,5,6,6,6,6,6,6,9,9,9,11,13,14,15,15,15,15,15,17,18,20,22,25,27,29,32,32,37,43,51,53,61,72,86,107,140,201,315,558,1102,2171,4290,8579,17105
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,5,5,6,7,8,8,10,10,10,11,12,13,15,15,15,18,21,26,27,31,35,41,48,51,65,78,119,190,334,630,1228,2448,4865,9700
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,6,6,6,6,7,8,8,8,8,9,9,9,11,11,11,11,12,12,13,13,16,18,18,22,24,25,28,31,32,35,41,47,51,59,71,87,104,127,186,300,540,1027,2048,4107,8185,16457
100,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,6,6,6,7,7,7,7,7,7,7,7,8,9,9,9,9,9,11,13,13,13,13,14,14,15,16,16,18,21,21,27,28,30,30,34,36,38,40,43,49,53,60,69,79,93,108,136,177,245,398,724,1406,2793,5577,11023,21963
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,9,10,10,10,11,11,11,11,11,13,15,17,19,20,22,22,24,24,26,30,32,36,42,45,52,56,64,80,92,116,150,213,341,608,1172,2350,4654,9278,18574
100,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,7,7,7,8,8,8,9,9,10,10,11,11,11,11,11,12,13,15,17,19,21,21,22,23,26,30,32,36,44,48,57,62,69,79,98,123,182,305,548,1040,2051,4124,8268,16472
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,5,5,5,6,6,6,6,6,6,7,10,10,11,11,12,14,15,17,17,18,20,22,25,31,40,45,51,64,93,147,265,518,1019,2037,4072,8180
100,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,7,8,10,11,11,13,13,13,14,15,16,16,18,20,21,22,23,25,28,33,38,41,45,52,61,67,78,95,125,172,264,480,933,1877,3763,7452,14953
100,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,5,5,5,5,5,5,6,6,6,6,6,6,7,7,7,7,7,7,7,8,9,12,12,13,14,14,14,16,17,19,20,21,24,25,29,33,37,42,49,54,66,82,103,146,239,431,834,1610,3210,6394,12778
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,6,6,6,7,7,7,7,7,8,9,10,12,12,12,13,14,14,14,15,19,21,21,21,26,28,30,35,43,44,50,57,66,79,105,152,246,435,836,1703,3424,6859,13764
100,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,5,5,6,6,6,7,9,9,9,9,9,9,10,11,11,11,11,11,12,13,17,17,19,19,20,21,23,26,30,33,33,36,38,44,50,55,62,71,80,103,122,150,194,264,415,746,1438,2852,5650,11181,22452
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,5,5,5,5,6,6,6,6,9,10,10,11,11,11,11,11,12,15,20,21,24,28,34,46,65,112,199,379,752,1481,2940,5871
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,6,6,6,7,8,8,8,9,9,10,12,13,15,16,17,20,20,23,26,29,30,30,35,47,57,70,91,128,206,381,726,1446,2837,5684,11439
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5,6,6,6,6,8,8,8,8,8,8,8,9,10,10,10,11,11,13,16,16,19,21,27,27,31,34,37,42,48,51,69,95,124,205,370,710,1387,2771,5540,11115
100,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,6,6,6,6,7,8,8,9,9,9,12,12,12,13,13,13,13,13,15,15,16,17,19,23,24,24,27,30,31,36,43,50,53,58,64,75,83,101,126,162,234,368,636,1241,2501,5031,10038,20037
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,8,8,8,8,9,9,9,9,10,11,11,12,13,14,14,14,14,16,18,18,23,25,28,28,28,30,34,40,45,50,54,56,66,85,101,126,186,299,550,1050,2069,4199,8391,16810
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,5,5,6,6,6,6,6,6,7,8,8,9,9,10,10,11,13,14,15,18,20,23,26,29,30,38,46,52,66,84,121,190,336,638,1281,2534,5068,10186
100,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,5,5,5,6,6,6,7,7,7,7,8,10,10,10,10,10,11,14,14,15,15,15,15,16,17,18,19,19,21,22,24,24,26,27,29,36,42,46,49,56,59,70,74,85,97,116,137,185,259,425,752,1460,2882,5785,11468,22894
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,6,6,6,6,6,6,6,6,8,8,9,9,10,10,12,12,13,13,13,13,15,16,19,22,22,22,26,28,32,37,45,56,68,92,133,209,369,723,1441,2882,5801,11551
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,6,6,7,7,7,7,7,7,7,8,8,8,9,10,10,10,11,11,12,14,14,15,16,16,17,19,21,25,25,26,31,34,37,39,42,44,49,54,64,70,85,94,106,127,166,251,402,704,1362,2691,5357,10680,21330
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,6,6,6,6,7,7,7,7,9,11,11,11,13,13,13,17,17,18,20,22,27,29,33,37,46,59,76,104,170,307,621,1226,2453,4890,9706
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,7,7,7,7,7,9,9,9,10,11,11,11,11,12,14,15,17,17,18,18,20,20,22,25,28,31,36,39,45,49,56,67,76,91,104,135,194,312,565,1081,2156,4290,8510,16934
100,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,6,6,7,7,7,8,8,8,8,9,11,11,12,12,13,13,13,13,13,18,19,20,23,24,27,28,29,32,35,38,44,48,50,56,63,71,83,95,116,145,188,255,409,732,1410,2780,5524,11048,22152
100,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,6,6,6,7,7,7,7,7,7,7,9,9,9,10,10,12,13,13,13,15,16,18,20,21,23,24,27,34,36,36,40,44,49,58,66,73,82,95,108,131,169,258,402,726,1401,2816,5627,11125,22113
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,5,5,7,7,8,8,9,9,9,10,13,14,16,17,18,21,25,30,31,32,38,41,48,66,84,120,187,334,638,1269,2517,5016,10058
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,5,5,5,5,5,6,6,7,8,9,9,9,9,12,13,13,13,13,16,18,19,21,23,24,26,29,34,38,43,45,54,75,98,146,217,381,729,1445,2935,5883,11677
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6,7,7,7,7,7,7,8,8,9,11,12,12,12,14,15,15,16,19,21,24,25,28,32,35,38,44,51,57,72,88,111,145,224,409,801,1612,3213,6432,12861
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,5,5,6,6,6,6,6,8,9,10,10,10,11,11,12,14,18,21,23,26,28,35,39,44,51,72,95,145,273,544,1085,2179,4331,8712
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,5,5,5,5,6,6,8,8,8,10,10,10,10,11,12,12,15,15,15,16,19,26,28,29,35,40,47,62,82,109,175,301,581,1153,2297,4602,9149
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,5,5,5,6,6,6,6,6,7,7,7,7,8,9,10,11,13,15,16,17,19,19,21,26,27,30,37,43,52,62,85,120,187,334,660,1284,2581,5185,10410
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,6,6,7,7,8,8,10,10,10,10,10,11,14,14,14,14,14,14,16,19,21,26,26,26,27,30,33,36,41,44,50,57,66,81,101,131,188,296,544,1051,2098,4166,8324,16621
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,9,9,9,10,11,13,14,15,15,16,19,21,23,26,32,33,35,38,43,48,58,66,76,98,129,187,298,534,1037,2048,4102,8140,16208
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,6,6,7,7,7,7,7,7,8,9,9,9,10,11,11,11,13,14,15,16,19,23,23,27,29,30,34,38,42,54,66,78,97,134,213,366,730,1445,2903,5796,11579
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,6,6,6,7,7,7,7,7,7,7,7,8,8,9,10,12,12,12,12,16,17,20,20,21,24,26,28,29,29,37,41,47,50,61,76,91,117,159,253,458,890,1747,3486,7042,14073
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,7,8,9,9,9,10,10,11,11,13,14,17,18,20,21,21,23,25,28,29,34,39,45,55,62,73,91,121,166,259,459,884,1741,3491,7053,14064
100,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,5,5,5,5,5,5,6,6,7,8,8,8,8,8,9,10,10,10,12,13,16,17,18,19,21,24,26,28,30,30,33,39,43,50,61,66,72,90,109,143,201,314,565,1093,2168,4316,8662,17346
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,6,6,6,6,7,7,7,8,9,9,9,9,9,10,12,13,14,16,16,17,19,21,23,24,24,28,31,35,39,42,50,58,71,81,98,125,185,285,510,1013,2004,3984,7966,15888
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,6,6,6,6,7,7,9,10,10,11,11,11,14,14,14,16,17,21,22,22,26,30,32,34,41,49,62,88,127,189,349,671,1304,2582,5151,10254
